,income,income_index,disparity,capacity,workload,total,actual,actual_avg
237,7.742636826811277e-06,4,1,33.9322177189533,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
238,7.742636826811277e-06,4,1,44.98432668969444,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
239,7.742636826811277e-06,4,1,59.636233165946365,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
240,7.742636826811277e-06,4,1,79.06043210907701,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
241,7.742636826811277e-06,4,1,104.81131341546852,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
242,7.742636826811277e-06,4,1,138.9495494373136,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
243,7.742636826811277e-06,4,1,184.20699693267164,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
244,7.742636826811277e-06,4,1,244.205309454865,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
245,7.742636826811277e-06,4,1,323.745754281764,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
246,7.742636826811277e-06,4,1,429.1934260128778,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
247,7.742636826811277e-06,4,1,568.9866029018293,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
248,7.742636826811277e-06,4,1,754.3120063354608,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
249,7.742636826811277e-06,4,1,1000.0,7.742636826811277e-06,244.17179497032004,243.9998155211323,7.737183394252039e-06
250,1.2915496650148827e-05,5,1,0.001,1.2915496650148827e-05,407.30310235909496,210.53101630124806,6.675894733043127e-06
251,1.2915496650148827e-05,5,1,0.0013257113655901094,1.2915496650148827e-05,407.30310235909496,211.5728448385325,6.708930899243166e-06
252,1.2915496650148827e-05,5,1,0.0017575106248547913,1.2915496650148827e-05,407.30310235909496,212.77495468924533,6.7470495525509044e-06
253,1.2915496650148827e-05,5,1,0.002329951810515372,1.2915496650148827e-05,407.30310235909496,214.16091663477292,6.790998117540998e-06
254,1.2915496650148827e-05,5,1,0.0030888435964774815,1.2915496650148827e-05,407.30310235909496,215.75430145650213,6.841524018788119e-06
255,1.2915496650148827e-05,5,1,0.004094915062380427,1.2915496650148827e-05,407.30310235909496,217.59753656092806,6.899972620526638e-06
256,1.2915496650148827e-05,5,1,0.005428675439323859,1.2915496650148827e-05,407.30310235909496,219.7189068857154,6.967240832246176e-06
257,1.2915496650148827e-05,5,1,0.0071968567300115215,1.2915496650148827e-05,407.30310235909496,222.16555399363637,7.044823503096029e-06
258,1.2915496650148827e-05,5,1,0.009540954763499945,1.2915496650148827e-05,407.30310235909496,224.9940477600193,7.1345144520554065e-06
259,1.2915496650148827e-05,5,1,0.012648552168552958,1.2915496650148827e-05,407.30310235909496,228.26095806019174,7.238107498103492e-06
260,1.2915496650148827e-05,5,1,0.016768329368110083,1.2915496650148827e-05,407.30310235909496,232.04642555086727,7.3581438847941165e-06
261,1.2915496650148827e-05,5,1,0.022229964825261943,1.2915496650148827e-05,407.30310235909496,236.4305908887611,7.497164855681161e-06
262,1.2915496650148827e-05,5,1,0.029470517025518096,1.2915496650148827e-05,407.30310235909496,241.53130798080446,7.658907533637888e-06
263,1.2915496650148827e-05,5,1,0.03906939937054617,1.2915496650148827e-05,407.30310235909496,247.47585904648582,7.847408011367511e-06
264,1.2915496650148827e-05,5,1,0.0517947467923121,1.2915496650148827e-05,407.30310235909496,254.4480961806196,8.068496200552372e-06
265,1.2915496650148827e-05,5,1,0.06866488450043001,1.2915496650148827e-05,407.30310235909496,262.6695847282376,8.329197892194242e-06
266,1.2915496650148827e-05,5,1,0.09102981779915217,1.2915496650148827e-05,407.30310235909496,272.465601472475,8.639827545423484e-06
267,1.2915496650148827e-05,5,1,0.1206792640639329,1.2915496650148827e-05,407.30310235909496,284.3264186661712,9.01593159139305e-06
268,1.2915496650148827e-05,5,1,0.15998587196060574,1.2915496650148827e-05,407.30310235909496,299.03458625135875,9.482324525981695e-06
269,1.2915496650148827e-05,5,1,0.21209508879201905,1.2915496650148827e-05,407.30310235909496,318.11105894455267,1.008723550686684e-05
270,1.2915496650148827e-05,5,1,0.28117686979742307,1.2915496650148827e-05,407.30310235909496,345.72614729011156,1.0962904213917794e-05
271,1.2915496650148827e-05,5,1,0.3727593720314938,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
272,1.2915496650148827e-05,5,1,0.49417133613238334,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
273,1.2915496650148827e-05,5,1,0.655128556859551,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
274,1.2915496650148827e-05,5,1,0.868511373751352,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
275,1.2915496650148827e-05,5,1,1.151395399326447,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
276,1.2915496650148827e-05,5,1,1.5264179671752334,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
277,1.2915496650148827e-05,5,1,2.023589647725158,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
278,1.2915496650148827e-05,5,1,2.6826957952797246,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
279,1.2915496650148827e-05,5,1,3.5564803062231287,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
280,1.2915496650148827e-05,5,1,4.714866363457395,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
281,1.2915496650148827e-05,5,1,6.25055192527397,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
282,1.2915496650148827e-05,5,1,8.286427728546842,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
283,1.2915496650148827e-05,5,1,10.985411419875572,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
284,1.2915496650148827e-05,5,1,14.563484775012444,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
285,1.2915496650148827e-05,5,1,19.306977288832496,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
286,1.2915496650148827e-05,5,1,25.595479226995334,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
287,1.2915496650148827e-05,5,1,33.9322177189533,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
288,1.2915496650148827e-05,5,1,44.98432668969444,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
289,1.2915496650148827e-05,5,1,59.636233165946365,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
290,1.2915496650148827e-05,5,1,79.06043210907701,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
291,1.2915496650148827e-05,5,1,104.81131341546852,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
292,1.2915496650148827e-05,5,1,138.9495494373136,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
293,1.2915496650148827e-05,5,1,184.20699693267164,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
294,1.2915496650148827e-05,5,1,244.205309454865,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
295,1.2915496650148827e-05,5,1,323.745754281764,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
296,1.2915496650148827e-05,5,1,429.1934260128778,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
297,1.2915496650148827e-05,5,1,568.9866029018293,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
298,1.2915496650148827e-05,5,1,754.3120063354608,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
299,1.2915496650148827e-05,5,1,1000.0,1.2915496650148827e-05,407.30310235909496,407.01622334748885,1.2906399776366338e-05
300,2.1544346900318823e-05,6,1,0.001,2.1544346900318823e-05,679.4225238484552,348.59188480523727,1.10537761544025e-05
301,2.1544346900318823e-05,6,1,0.0013257113655901094,2.1544346900318823e-05,679.4225238484552,349.9365752170208,1.1096416007642719e-05
302,2.1544346900318823e-05,6,1,0.0017575106248547913,2.1544346900318823e-05,679.4225238484552,351.4935851675067,1.1145788469289278e-05
303,2.1544346900318823e-05,6,1,0.002329951810515372,2.1544346900318823e-05,679.4225238484552,353.2786420299328,1.1202392251076003e-05
304,2.1544346900318823e-05,6,1,0.0030888435964774815,2.1544346900318823e-05,679.4225238484552,355.3310642373916,1.126747413233738e-05
305,2.1544346900318823e-05,6,1,0.004094915062380427,2.1544346900318823e-05,679.4225238484552,357.70589759621384,1.1342779604141738e-05
306,2.1544346900318823e-05,6,1,0.005428675439323859,2.1544346900318823e-05,679.4225238484552,360.4345968528738,1.1429306089956678e-05
307,2.1544346900318823e-05,6,1,0.0071968567300115215,2.1544346900318823e-05,679.4225238484552,363.587935186939,1.1529297792584316e-05
308,2.1544346900318823e-05,6,1,0.009540954763499945,2.1544346900318823e-05,679.4225238484552,367.22095840473986,1.1644500203092968e-05
309,2.1544346900318823e-05,6,1,0.012648552168552958,2.1544346900318823e-05,679.4225238484552,371.42016705908094,1.1777656236018548e-05
310,2.1544346900318823e-05,6,1,0.016768329368110083,2.1544346900318823e-05,679.4225238484552,376.2641980161489,1.1931259450030089e-05
311,2.1544346900318823e-05,6,1,0.022229964825261943,2.1544346900318823e-05,679.4225238484552,381.86314288860376,1.2108800827264198e-05
312,2.1544346900318823e-05,6,1,0.029470517025518096,2.1544346900318823e-05,679.4225238484552,388.3506843489625,1.2314519417458222e-05
313,2.1544346900318823e-05,6,1,0.03906939937054617,2.1544346900318823e-05,679.4225238484552,395.86836875636004,1.2552903626216389e-05
314,2.1544346900318823e-05,6,1,0.0517947467923121,2.1544346900318823e-05,679.4225238484552,404.62065196288023,1.283043670607814e-05
315,2.1544346900318823e-05,6,1,0.06866488450043001,2.1544346900318823e-05,679.4225238484552,414.8277171938445,1.3154100621316732e-05
316,2.1544346900318823e-05,6,1,0.09102981779915217,2.1544346900318823e-05,679.4225238484552,426.8119756006161,1.3534118962475143e-05
317,2.1544346900318823e-05,6,1,0.1206792640639329,2.1544346900318823e-05,679.4225238484552,440.9666115141258,1.3982959522898459e-05
318,2.1544346900318823e-05,6,1,0.15998587196060574,2.1544346900318823e-05,679.4225238484552,457.8735377441515,1.4519074636737428e-05
319,2.1544346900318823e-05,6,1,0.21209508879201905,2.1544346900318823e-05,679.4225238484552,478.4134871919779,1.5170392161085042e-05
320,2.1544346900318823e-05,6,1,0.28117686979742307,2.1544346900318823e-05,679.4225238484552,504.05696925528656,1.598354164305196e-05
321,2.1544346900318823e-05,6,1,0.3727593720314938,2.1544346900318823e-05,679.4225238484552,537.7305249283154,1.705132308879742e-05
322,2.1544346900318823e-05,6,1,0.49417133613238334,2.1544346900318823e-05,679.4225238484552,588.4535011417615,1.8659738113323234e-05
323,2.1544346900318823e-05,6,1,0.655128556859551,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
324,2.1544346900318823e-05,6,1,0.868511373751352,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
325,2.1544346900318823e-05,6,1,1.151395399326447,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
326,2.1544346900318823e-05,6,1,1.5264179671752334,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
327,2.1544346900318823e-05,6,1,2.023589647725158,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
328,2.1544346900318823e-05,6,1,2.6826957952797246,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
329,2.1544346900318823e-05,6,1,3.5564803062231287,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
330,2.1544346900318823e-05,6,1,4.714866363457395,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
331,2.1544346900318823e-05,6,1,6.25055192527397,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
332,2.1544346900318823e-05,6,1,8.286427728546842,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
333,2.1544346900318823e-05,6,1,10.985411419875572,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
334,2.1544346900318823e-05,6,1,14.563484775012444,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
335,2.1544346900318823e-05,6,1,19.306977288832496,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
336,2.1544346900318823e-05,6,1,25.595479226995334,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
337,2.1544346900318823e-05,6,1,33.9322177189533,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
338,2.1544346900318823e-05,6,1,44.98432668969444,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
339,2.1544346900318823e-05,6,1,59.636233165946365,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
340,2.1544346900318823e-05,6,1,79.06043210907701,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
341,2.1544346900318823e-05,6,1,104.81131341546852,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
342,2.1544346900318823e-05,6,1,138.9495494373136,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
343,2.1544346900318823e-05,6,1,184.20699693267164,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
344,2.1544346900318823e-05,6,1,244.205309454865,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
345,2.1544346900318823e-05,6,1,323.745754281764,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
346,2.1544346900318823e-05,6,1,429.1934260128778,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
347,2.1544346900318823e-05,6,1,568.9866029018293,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
348,2.1544346900318823e-05,6,1,754.3120063354608,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
349,2.1544346900318823e-05,6,1,1000.0,2.1544346900318823e-05,679.4225238484552,678.9571444110203,2.1529589815164266e-05
350,3.5938136638046256e-05,7,1,0.001,3.5938136638046256e-05,1133.3450770174272,578.1413682396135,1.8332742524087185e-05
351,3.5938136638046256e-05,7,1,0.0013257113655901094,3.5938136638046256e-05,1133.3450770174272,579.8728676628349,1.8387648010617546e-05
352,3.5938136638046256e-05,7,1,0.0017575106248547913,3.5938136638046256e-05,1133.3450770174272,581.879832903386,1.8451288460914067e-05
353,3.5938136638046256e-05,7,1,0.002329951810515372,3.5938136638046256e-05,1133.3450770174272,584.1884988010142,1.852449577628787e-05
354,3.5938136638046256e-05,7,1,0.0030888435964774815,3.5938136638046256e-05,1133.3450770174272,586.8382176153375,1.8608517808705526e-05
355,3.5938136638046256e-05,7,1,0.004094915062380427,3.5938136638046256e-05,1133.3450770174272,589.8945764457203,1.870543431144471e-05
356,3.5938136638046256e-05,7,1,0.005428675439323859,3.5938136638046256e-05,1133.3450770174272,593.423162391527,1.8817325037783072e-05
357,3.5938136638046256e-05,7,1,0.0071968567300115215,3.5938136638046256e-05,1133.3450770174272,597.489562552122,1.894626974099829e-05
358,3.5938136638046256e-05,7,1,0.009540954763499945,3.5938136638046256e-05,1133.3450770174272,602.1593640268695,1.909434817436801e-05
359,3.5938136638046256e-05,7,1,0.012648552168552958,3.5938136638046256e-05,1133.3450770174272,607.5637410144993,1.9265719844447596e-05
360,3.5938136638046256e-05,7,1,0.016768329368110083,3.5938136638046256e-05,1133.3450770174272,613.7813980342478,1.946288045517021e-05
361,3.5938136638046256e-05,7,1,0.022229964825261943,3.5938136638046256e-05,1133.3450770174272,620.9697441245899,1.9690821414402266e-05
362,3.5938136638046256e-05,7,1,0.029470517025518096,3.5938136638046256e-05,1133.3450770174272,629.273070904127,1.9954118179354614e-05
363,3.5938136638046256e-05,7,1,0.03906939937054617,3.5938136638046256e-05,1133.3450770174272,638.8750222510805,2.0258594059204733e-05
364,3.5938136638046256e-05,7,1,0.0517947467923121,3.5938136638046256e-05,1133.3450770174272,649.9854768834163,2.0610904264441156e-05
365,3.5938136638046256e-05,7,1,0.06866488450043001,3.5938136638046256e-05,1133.3450770174272,662.8930180383372,2.102019970948558e-05
366,3.5938136638046256e-05,7,1,0.09102981779915217,3.5938136638046256e-05,1133.3450770174272,677.899346372921,2.1496047259415303e-05
367,3.5938136638046256e-05,7,1,0.1206792640639329,3.5938136638046256e-05,1133.3450770174272,695.4373367429707,2.2052173285862847e-05
368,3.5938136638046256e-05,7,1,0.15998587196060574,3.5938136638046256e-05,1133.3450770174272,716.0316859434039,2.270521581504959e-05
369,3.5938136638046256e-05,7,1,0.21209508879201905,3.5938136638046256e-05,1133.3450770174272,740.416969487102,2.3478468083685376e-05
370,3.5938136638046256e-05,7,1,0.28117686979742307,3.5938136638046256e-05,1133.3450770174272,769.6163461241482,2.4404374242901706e-05
371,3.5938136638046256e-05,7,1,0.3727593720314938,3.5938136638046256e-05,1133.3450770174272,805.2170236591649,2.5533264322018165e-05
372,3.5938136638046256e-05,7,1,0.49417133613238334,3.5938136638046256e-05,1133.3450770174272,849.999895105201,2.695331986000764e-05
373,3.5938136638046256e-05,7,1,0.655128556859551,3.5938136638046256e-05,1133.3450770174272,909.6776147859699,2.8845687937150238e-05
374,3.5938136638046256e-05,7,1,0.868511373751352,3.5938136638046256e-05,1133.3450770174272,1004.596846264195,3.1855557022583555e-05
375,3.5938136638046256e-05,7,1,1.151395399326447,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
376,3.5938136638046256e-05,7,1,1.5264179671752334,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
377,3.5938136638046256e-05,7,1,2.023589647725158,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
378,3.5938136638046256e-05,7,1,2.6826957952797246,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
379,3.5938136638046256e-05,7,1,3.5564803062231287,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
380,3.5938136638046256e-05,7,1,4.714866363457395,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
381,3.5938136638046256e-05,7,1,6.25055192527397,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
382,3.5938136638046256e-05,7,1,8.286427728546842,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
383,3.5938136638046256e-05,7,1,10.985411419875572,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
384,3.5938136638046256e-05,7,1,14.563484775012444,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
385,3.5938136638046256e-05,7,1,19.306977288832496,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
386,3.5938136638046256e-05,7,1,25.595479226995334,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
387,3.5938136638046256e-05,7,1,33.9322177189533,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
388,3.5938136638046256e-05,7,1,44.98432668969444,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
389,3.5938136638046256e-05,7,1,59.636233165946365,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
390,3.5938136638046256e-05,7,1,79.06043210907701,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
391,3.5938136638046256e-05,7,1,104.81131341546852,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
392,3.5938136638046256e-05,7,1,138.9495494373136,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
393,3.5938136638046256e-05,7,1,184.20699693267164,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
394,3.5938136638046256e-05,7,1,244.205309454865,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
395,3.5938136638046256e-05,7,1,323.745754281764,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
396,3.5938136638046256e-05,7,1,429.1934260128778,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
397,3.5938136638046256e-05,7,1,568.9866029018293,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
398,3.5938136638046256e-05,7,1,754.3120063354608,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
399,3.5938136638046256e-05,7,1,1000.0,3.5938136638046256e-05,1133.3450770174272,1132.546819126448,3.591282404637393e-05
400,5.994842503189409e-05,8,1,0.001,5.994842503189409e-05,1890.533531805803,960.0654542609805,3.0443475845414144e-05
401,5.994842503189409e-05,8,1,0.0013257113655901094,5.994842503189409e-05,1890.533531805803,962.3192153000542,3.0514942139144287e-05
402,5.994842503189409e-05,8,1,0.0017575106248547913,5.994842503189409e-05,1890.533531805803,964.9011939661777,3.059681614555358e-05
403,5.994842503189409e-05,8,1,0.002329951810515372,5.994842503189409e-05,1890.533531805803,967.8770337847609,3.0691179407177856e-05
404,5.994842503189409e-05,8,1,0.0030888435964774815,5.994842503189409e-05,1890.533531805803,971.3123782812133,3.0800113466552936e-05
405,5.994842503189409e-05,8,1,0.004094915062380427,5.994842503189409e-05,1890.533531805803,975.2509898058084,3.09250060187027e-05
406,5.994842503189409e-05,8,1,0.005428675439323859,5.994842503189409e-05,1890.533531805803,979.8022742342291,3.106932630118687e-05
407,5.994842503189409e-05,8,1,0.0071968567300115215,5.994842503189409e-05,1890.533531805803,985.0318750918861,3.123515585654129e-05
408,5.994842503189409e-05,8,1,0.009540954763499945,5.994842503189409e-05,1890.533531805803,991.0710794295987,3.142665776983761e-05
409,5.994842503189409e-05,8,1,0.012648552168552958,5.994842503189409e-05,1890.533531805803,998.02929312305,3.164730127863553e-05
410,5.994842503189409e-05,8,1,0.016768329368110083,5.994842503189409e-05,1890.533531805803,1006.0378032230603,3.1901249468006736e-05
411,5.994842503189409e-05,8,1,0.022229964825261943,5.994842503189409e-05,1890.533531805803,1015.2935403058585,3.219474696555868e-05
412,5.994842503189409e-05,8,1,0.029470517025518096,5.994842503189409e-05,1890.533531805803,1025.9496725974027,3.253265070387502e-05
413,5.994842503189409e-05,8,1,0.03906939937054617,5.994842503189409e-05,1890.533531805803,1038.268774199333,3.292328685309909e-05
414,5.994842503189409e-05,8,1,0.0517947467923121,5.994842503189409e-05,1890.533531805803,1052.469656863015,3.3373593888350296e-05
415,5.994842503189409e-05,8,1,0.06866488450043001,5.994842503189409e-05,1890.533531805803,1068.924300565771,3.3895367217331656e-05
416,5.994842503189409e-05,8,1,0.09102981779915217,5.994842503189409e-05,1890.533531805803,1087.9828041097876,3.449970840023426e-05
417,5.994842503189409e-05,8,1,0.1206792640639329,5.994842503189409e-05,1890.533531805803,1110.1265533480714,3.5201882082320886e-05
418,5.994842503189409e-05,8,1,0.15998587196060574,5.994842503189409e-05,1890.533531805803,1135.8806964839011,3.6018540603878144e-05
419,5.994842503189409e-05,8,1,0.21209508879201905,5.994842503189409e-05,1890.533531805803,1166.0110746470593,3.6973968627824054e-05
420,5.994842503189409e-05,8,1,0.28117686979742307,5.994842503189409e-05,1890.533531805803,1201.436697193286,3.809730774966026e-05
421,5.994842503189409e-05,8,1,0.3727593720314938,5.994842503189409e-05,1890.533531805803,1243.4485534556432,3.942949497259142e-05
422,5.994842503189409e-05,8,1,0.49417133613238334,5.994842503189409e-05,1890.533531805803,1293.8846621456075,4.102881348762074e-05
423,5.994842503189409e-05,8,1,0.655128556859551,5.994842503189409e-05,1890.533531805803,1355.6771007314903,4.298823886134863e-05
424,5.994842503189409e-05,8,1,0.868511373751352,5.994842503189409e-05,1890.533531805803,1433.967525731427,4.547081195241714e-05
425,5.994842503189409e-05,8,1,1.151395399326447,5.994842503189409e-05,1890.533531805803,1540.3023634971132,4.8842667538594406e-05
426,5.994842503189409e-05,8,1,1.5264179671752334,5.994842503189409e-05,1890.533531805803,1723.6879527815038,5.465778642762252e-05
427,5.994842503189409e-05,8,1,2.023589647725158,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
428,5.994842503189409e-05,8,1,2.6826957952797246,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
429,5.994842503189409e-05,8,1,3.5564803062231287,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
430,5.994842503189409e-05,8,1,4.714866363457395,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
431,5.994842503189409e-05,8,1,6.25055192527397,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
432,5.994842503189409e-05,8,1,8.286427728546842,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
433,5.994842503189409e-05,8,1,10.985411419875572,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
434,5.994842503189409e-05,8,1,14.563484775012444,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
435,5.994842503189409e-05,8,1,19.306977288832496,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
436,5.994842503189409e-05,8,1,25.595479226995334,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
437,5.994842503189409e-05,8,1,33.9322177189533,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
438,5.994842503189409e-05,8,1,44.98432668969444,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
439,5.994842503189409e-05,8,1,59.636233165946365,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
440,5.994842503189409e-05,8,1,79.06043210907701,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
441,5.994842503189409e-05,8,1,104.81131341546852,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
442,5.994842503189409e-05,8,1,138.9495494373136,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
443,5.994842503189409e-05,8,1,184.20699693267164,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
444,5.994842503189409e-05,8,1,244.205309454865,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
445,5.994842503189409e-05,8,1,323.745754281764,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
446,5.994842503189409e-05,8,1,429.1934260128778,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
447,5.994842503189409e-05,8,1,568.9866029018293,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
448,5.994842503189409e-05,8,1,754.3120063354608,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
449,5.994842503189409e-05,8,1,1000.0,5.994842503189409e-05,1890.533531805803,1889.238585876787,5.990736256585448e-05
