#time,"""value"" from seq_no"
2018-04-03T21:42:01.791Z,147074
2018-04-03T21:42:08.367Z,147075
2018-04-03T21:42:14.909Z,147076
2018-04-03T21:42:14.942Z,147076
2018-04-03T21:42:21.455Z,147077
2018-04-03T21:42:21.49Z,147077
2018-04-03T21:42:21.59Z,147077
2018-04-03T21:42:28.097Z,147078
2018-04-03T21:42:28.132Z,147078
2018-04-03T21:42:28.133Z,147078
2018-04-03T21:42:34.741Z,147079
2018-04-03T21:42:34.777Z,147079
2018-04-03T21:42:41.259Z,147080
2018-04-03T21:42:41.299Z,147080
2018-04-03T21:42:41.299Z,147080
2018-04-03T21:42:47.919Z,147081
2018-04-03T21:42:47.919Z,147081
2018-04-03T21:42:54.358Z,147082
2018-04-03T21:42:54.362Z,147082
2018-04-03T21:42:54.425Z,147082
2018-04-03T21:43:00.929Z,147083
2018-04-03T21:43:00.932Z,147083
2018-04-03T21:43:00.969Z,147083
2018-04-03T21:43:07.571Z,147084
2018-04-03T21:43:07.572Z,147084
2018-04-03T21:43:07.607Z,147084
2018-04-03T21:43:14.214Z,147085
2018-04-03T21:43:14.25Z,147085
2018-04-03T21:43:20.754Z,147086
2018-04-03T21:43:20.76Z,147086
2018-04-03T21:43:27.39Z,147087
2018-04-03T21:43:34.054Z,147088
2018-04-03T21:43:34.09Z,147088
2018-04-03T21:43:34.091Z,147088
2018-04-03T21:43:40.698Z,147089
2018-04-03T21:43:47.236Z,147090
2018-04-03T21:43:47.237Z,147090
2018-04-03T21:43:53.785Z,147091
2018-04-03T21:43:53.785Z,147091
2018-04-03T21:43:53.838Z,147091
2018-04-03T21:44:00.475Z,147092
2018-04-03T21:44:07.088Z,147093
2018-04-03T21:44:07.133Z,147093
2018-04-03T21:44:13.792Z,147094
2018-04-03T21:44:13.794Z,147094
2018-04-03T21:44:20.487Z,147095
2018-04-03T21:44:20.519Z,147095
2018-04-03T21:44:20.523Z,147095
2018-04-03T21:44:27.175Z,147096
2018-04-03T21:44:27.175Z,147096
2018-04-03T21:44:27.208Z,147096
2018-04-03T21:44:33.751Z,147097
2018-04-03T21:44:33.754Z,147097
2018-04-03T21:44:46.963Z,147099
2018-04-03T21:44:46.965Z,147099
2018-04-03T21:44:53.609Z,147100
2018-04-03T21:44:53.613Z,147100
2018-04-03T21:44:53.648Z,147100
2018-04-03T21:45:00.288Z,147101
2018-04-03T21:45:06.917Z,147102
2018-04-03T21:45:06.952Z,147102
2018-04-03T21:45:13.631Z,147103
2018-04-03T21:45:20.348Z,147104
2018-04-03T21:45:20.383Z,147104
2018-04-03T21:45:27.065Z,147105
2018-04-03T21:45:27.097Z,147105
2018-04-03T21:45:27.098Z,147105
2018-04-03T21:45:33.742Z,147106
2018-04-03T21:45:40.391Z,147107
2018-04-03T21:45:40.392Z,147107
2018-04-03T21:45:40.426Z,147107
2018-04-03T21:45:47.056Z,147108
2018-04-03T21:45:53.576Z,147109
2018-04-03T21:45:53.577Z,147109
2018-04-03T21:45:53.61Z,147109
2018-04-03T21:46:00.301Z,147110
2018-04-03T21:46:06.994Z,147111
2018-04-03T21:46:06.995Z,147111
2018-04-03T21:46:13.582Z,147112
2018-04-03T21:46:13.627Z,147112
2018-04-03T21:46:20.29Z,147113
2018-04-03T21:46:20.291Z,147113
2018-04-03T21:46:20.325Z,147113
2018-04-03T21:46:20.327Z,147113
2018-04-03T21:46:27.042Z,147114
2018-04-03T21:46:33.783Z,147115
2018-04-03T21:46:40.475Z,147116
2018-04-03T21:46:40.512Z,147116
2018-04-03T21:46:47.232Z,147117
2018-04-03T21:46:53.895Z,147118
2018-04-03T21:46:53.897Z,147118
2018-04-03T21:46:53.932Z,147118
2018-04-03T21:47:00.631Z,147119
2018-04-03T21:47:07.164Z,147120
2018-04-03T21:47:07.169Z,147120
2018-04-03T21:47:07.19Z,147120
2018-04-03T21:47:07.197Z,147120
2018-04-03T21:47:13.873Z,147121
2018-04-03T21:47:13.878Z,147121
2018-04-03T21:47:20.431Z,147122
2018-04-03T21:47:20.435Z,147122
2018-04-03T21:47:20.47Z,147122
2018-04-03T21:47:27.01Z,147123
2018-04-03T21:47:27.014Z,147123
2018-04-03T21:47:27.05Z,147123
2018-04-03T21:47:33.699Z,147124
2018-04-03T21:47:33.702Z,147124
2018-04-03T21:47:33.735Z,147124
2018-04-03T21:47:40.422Z,147125
2018-04-03T21:47:40.423Z,147125
2018-04-03T21:47:40.461Z,147125
2018-04-03T21:47:47.143Z,147126
2018-04-03T21:47:47.15Z,147126
2018-04-03T21:47:47.177Z,147126
2018-04-03T21:48:00.399Z,147128
2018-04-03T21:48:00.427Z,147128
2018-04-03T21:48:07.105Z,147129
2018-04-03T21:48:13.806Z,147130
2018-04-03T21:48:13.842Z,147130
2018-04-03T21:48:20.539Z,147131
2018-04-03T21:48:20.575Z,147131
2018-04-03T21:48:27.201Z,147132
2018-04-03T21:48:40.533Z,147134
2018-04-03T21:48:40.536Z,147134
2018-04-03T21:48:47.114Z,147135
2018-04-03T21:48:47.118Z,147135
2018-04-03T21:48:53.688Z,147136
2018-04-03T21:48:53.689Z,147136
2018-04-03T21:49:00.193Z,147137
2018-04-03T21:49:00.194Z,147137
2018-04-03T21:49:00.228Z,147137
2018-04-03T21:49:06.885Z,147138
2018-04-03T21:49:06.886Z,147138
2018-04-03T21:49:20.124Z,147140
2018-04-03T21:49:26.636Z,147141
2018-04-03T21:49:26.639Z,147141
2018-04-03T21:49:33.375Z,147142
2018-04-03T21:49:40.096Z,147143
2018-04-03T21:49:46.614Z,147144
2018-04-03T21:49:46.652Z,147144
2018-04-03T21:49:53.405Z,147145
2018-04-03T21:50:00.129Z,147146
2018-04-03T21:50:06.822Z,147147
2018-04-03T21:50:06.822Z,147147
2018-04-03T21:50:06.858Z,147147
2018-04-03T21:50:13.583Z,147148
2018-04-03T21:50:13.583Z,147148
2018-04-03T21:50:13.618Z,147148
2018-04-03T21:50:20.192Z,147149
2018-04-03T21:50:20.224Z,147149
2018-04-03T21:50:26.949Z,147150
2018-04-03T21:50:26.982Z,147150
2018-04-03T21:50:33.656Z,147151
2018-04-03T21:50:33.657Z,147151
2018-04-03T21:50:40.264Z,147152
2018-04-03T21:50:40.269Z,147152
2018-04-03T21:50:40.3Z,147152
2018-04-03T21:50:46.909Z,147153
2018-04-03T21:50:53.462Z,147154
2018-04-03T21:50:53.466Z,147154
2018-04-03T21:51:00.013Z,147155
2018-04-03T21:51:00.05Z,147155
2018-04-03T21:51:00.067Z,147155
2018-04-03T21:51:06.731Z,147156
2018-04-03T21:51:06.767Z,147156
2018-04-03T21:51:13.512Z,147157
2018-04-03T21:51:20.26Z,147158
2018-04-03T21:51:20.294Z,147158
2018-04-03T21:51:27.037Z,147159
2018-04-03T21:51:27.063Z,147159
2018-04-03T21:51:33.789Z,147160
2018-04-03T21:51:33.83Z,147160
2018-04-03T21:51:40.543Z,147161
2018-04-03T21:51:47.086Z,147162
2018-04-03T21:51:47.117Z,147162
2018-04-03T21:51:47.122Z,147162
2018-04-03T21:51:53.875Z,147163
2018-04-03T21:52:00.607Z,147164
2018-04-03T21:52:00.611Z,147164
2018-04-03T21:52:07.389Z,147165
2018-04-03T21:52:07.426Z,147165
2018-04-03T21:52:07.427Z,147165
2018-04-03T21:52:15.17Z,147166
2018-04-03T21:52:15.212Z,147166
2018-04-03T21:52:21.974Z,147167
2018-04-03T21:52:22.01Z,147167
2018-04-03T21:52:35.415Z,147169
2018-04-03T21:52:35.45Z,147169
2018-04-03T21:52:42.201Z,147170
2018-04-03T21:52:48.787Z,147171
2018-04-03T21:52:55.563Z,147172
2018-04-03T21:53:02.231Z,147173
2018-04-03T21:53:08.827Z,147174
2018-04-03T21:53:15.539Z,147175
2018-04-03T21:53:22.241Z,147176
2018-04-03T21:53:22.274Z,147176
2018-04-03T21:53:29.032Z,147177
2018-04-03T21:53:29.034Z,147177
2018-04-03T21:53:29.068Z,147177
2018-04-03T21:53:35.708Z,147178
2018-04-03T21:53:35.748Z,147178
2018-04-03T21:53:42.551Z,147179
2018-04-03T21:53:42.552Z,147179
2018-04-03T21:53:49.219Z,147180
2018-04-03T21:53:49.255Z,147180
2018-04-03T21:53:56.035Z,147181
2018-04-03T21:53:56.036Z,147181
2018-04-03T21:54:02.777Z,147182
2018-04-03T21:54:02.795Z,147182
2018-04-03T21:54:02.811Z,147182
2018-04-03T21:54:09.621Z,147183
2018-04-03T21:54:09.622Z,147183
2018-04-03T21:54:16.228Z,147184
2018-04-03T21:54:23.07Z,147185
2018-04-03T21:54:23.106Z,147185
2018-04-03T21:54:29.898Z,147186
2018-04-03T21:54:36.515Z,147187
2018-04-03T21:54:36.55Z,147187
2018-04-03T21:54:43.296Z,147188
2018-04-03T21:54:49.927Z,147189
2018-04-03T21:54:56.61Z,147190
2018-04-03T21:54:56.614Z,147190
2018-04-03T21:55:03.39Z,147191
2018-04-03T21:55:03.391Z,147191
2018-04-03T21:55:09.997Z,147192
2018-04-03T21:55:10Z,147192
2018-04-03T21:55:16.626Z,147193
2018-04-03T21:55:23.23Z,147194
2018-04-03T21:55:23.244Z,147194
2018-04-03T21:55:29.961Z,147195
2018-04-03T21:55:29.993Z,147195
2018-04-03T21:55:29.997Z,147195
2018-04-03T21:55:36.809Z,147196
2018-04-03T21:55:36.846Z,147196
2018-04-03T21:55:43.648Z,147197
2018-04-03T21:55:43.649Z,147197
2018-04-03T21:55:43.684Z,147197
2018-04-03T21:55:50.503Z,147198
2018-04-03T21:55:57.339Z,147199
2018-04-03T21:55:57.378Z,147199
2018-04-03T21:56:04.22Z,147200
2018-04-03T21:56:04.221Z,147200
2018-04-03T21:56:04.257Z,147200
2018-04-03T21:56:11.08Z,147201
2018-04-03T21:56:11.083Z,147201
2018-04-03T21:56:11.116Z,147201
2018-04-03T21:56:17.951Z,147202
2018-04-03T21:56:24.593Z,147203
2018-04-03T21:56:31.337Z,147204
2018-04-03T21:56:31.373Z,147204
2018-04-03T21:56:38.118Z,147205
2018-04-03T21:56:38.118Z,147205
2018-04-03T21:56:44.743Z,147206
2018-04-03T21:56:51.587Z,147207
2018-04-03T21:56:51.587Z,147207
2018-04-03T21:56:58.213Z,147208
2018-04-03T21:56:58.259Z,147208
2018-04-03T21:57:05.118Z,147209
2018-04-03T21:57:11.951Z,147210
2018-04-03T21:57:11.983Z,147210
2018-04-03T21:57:18.801Z,147211
2018-04-03T21:57:25.426Z,147212
2018-04-03T21:57:25.429Z,147212
2018-04-03T21:57:32.217Z,147213
2018-04-03T21:57:38.87Z,147214
2018-04-03T21:57:45.611Z,147215
2018-04-03T21:57:45.614Z,147215
2018-04-03T21:57:45.647Z,147215
2018-04-03T21:57:52.443Z,147216
2018-04-03T21:57:52.46Z,147216
2018-04-03T21:57:52.484Z,147216
2018-04-03T21:57:59.241Z,147217
2018-04-03T21:57:59.242Z,147217
2018-04-03T21:58:05.842Z,147218
2018-04-03T21:58:05.846Z,147218
2018-04-03T21:58:12.424Z,147219
2018-04-03T21:58:12.457Z,147219
2018-04-03T21:58:19.228Z,147220
2018-04-03T21:58:25.89Z,147221
2018-04-03T21:58:32.73Z,147222
2018-04-03T21:58:32.773Z,147222
2018-04-03T21:58:39.52Z,147223
2018-04-03T21:58:39.524Z,147223
2018-04-03T21:58:46.118Z,147224
2018-04-03T21:58:46.12Z,147224
2018-04-03T21:58:46.152Z,147224
2018-04-03T21:58:52.931Z,147225
2018-04-03T21:58:59.564Z,147226
2018-04-03T21:58:59.612Z,147226
2018-04-03T21:59:06.294Z,147227
2018-04-03T21:59:06.295Z,147227
2018-04-03T21:59:06.33Z,147227
2018-04-03T21:59:13.082Z,147228
2018-04-03T21:59:13.086Z,147228
2018-04-03T21:59:19.661Z,147229
2018-04-03T21:59:19.665Z,147229
2018-04-03T21:59:19.697Z,147229
2018-04-03T21:59:19.706Z,147229
2018-04-03T21:59:26.476Z,147230
2018-04-03T21:59:26.509Z,147230
2018-04-03T21:59:33.257Z,147231
2018-04-03T21:59:33.259Z,147231
2018-04-03T21:59:39.85Z,147232
2018-04-03T21:59:46.678Z,147233
2018-04-03T21:59:53.478Z,147234
2018-04-03T21:59:53.513Z,147234
2018-04-03T21:59:53.513Z,147234
2018-04-03T22:00:00.25Z,147235
2018-04-03T22:00:00.254Z,147235
2018-04-03T22:00:06.912Z,147236
2018-04-03T22:00:06.913Z,147236
2018-04-03T22:00:13.504Z,147237
2018-04-03T22:00:13.504Z,147237
2018-04-03T22:00:13.537Z,147237
2018-04-03T22:00:20.248Z,147238
2018-04-03T22:00:27.01Z,147239
2018-04-03T22:00:27.045Z,147239
2018-04-03T22:00:33.845Z,147240
2018-04-03T22:00:33.883Z,147240
2018-04-03T22:00:40.506Z,147241
2018-04-03T22:00:47.079Z,147242
2018-04-03T22:00:47.082Z,147242
2018-04-03T22:00:53.86Z,147243
2018-04-03T22:00:53.863Z,147243
2018-04-03T22:00:53.895Z,147243
2018-04-03T22:01:00.501Z,147244
2018-04-03T22:01:00.536Z,147244
2018-04-03T22:01:07.209Z,147245
2018-04-03T22:01:07.244Z,147245
2018-04-03T22:01:07.244Z,147245
2018-04-03T22:01:14.007Z,147246
2018-04-03T22:01:20.765Z,147247
2018-04-03T22:01:27.327Z,147248
2018-04-03T22:01:27.328Z,147248
2018-04-03T22:01:34.024Z,147249
2018-04-03T22:01:40.582Z,147250
2018-04-03T22:01:40.627Z,147250
2018-04-03T22:01:47.221Z,147251
2018-04-03T22:01:47.222Z,147251
2018-04-03T22:01:47.256Z,147251
2018-04-03T22:01:53.852Z,147252
2018-04-03T22:01:53.887Z,147252
2018-04-03T22:02:00.565Z,147253
2018-04-03T22:02:00.566Z,147253
2018-04-03T22:02:00.602Z,147253
2018-04-03T22:02:07.3Z,147254
2018-04-03T22:02:07.333Z,147254
2018-04-03T22:02:14.075Z,147255
2018-04-03T22:02:20.779Z,147256
2018-04-03T22:02:20.814Z,147256
2018-04-03T22:02:27.552Z,147257
2018-04-03T22:02:27.553Z,147257
2018-04-03T22:02:27.604Z,147257
2018-04-03T22:02:34.33Z,147258
2018-04-03T22:02:34.333Z,147258
2018-04-03T22:02:40.951Z,147259
2018-04-03T22:02:40.951Z,147259
2018-04-03T22:02:40.998Z,147259
2018-04-03T22:02:47.571Z,147260
2018-04-03T22:02:47.608Z,147260
2018-04-03T22:02:54.35Z,147261
2018-04-03T22:02:54.385Z,147261
2018-04-03T22:03:01.126Z,147262
2018-04-03T22:03:01.16Z,147262
2018-04-03T22:03:07.877Z,147263
2018-04-03T22:03:14.442Z,147264
2018-04-03T22:03:14.45Z,147264
2018-04-03T22:03:21.247Z,147265
2018-04-03T22:03:28.013Z,147266
2018-04-03T22:03:28.052Z,147266
2018-04-03T22:03:34.712Z,147267
2018-04-03T22:03:41.354Z,147268
2018-04-03T22:03:41.355Z,147268
2018-04-03T22:03:47.91Z,147269
2018-04-03T22:03:54.485Z,147270
2018-04-03T22:03:54.521Z,147270
2018-04-03T22:04:01.288Z,147271
2018-04-03T22:04:07.87Z,147272
2018-04-03T22:04:14.595Z,147273
2018-04-03T22:04:14.607Z,147273
2018-04-03T22:04:14.63Z,147273
2018-04-03T22:04:14.631Z,147273
2018-04-03T22:04:21.408Z,147274
2018-04-03T22:04:21.441Z,147274
2018-04-03T22:04:21.442Z,147274
2018-04-03T22:04:28.262Z,147275
2018-04-03T22:04:28.262Z,147275
2018-04-03T22:04:35.037Z,147276
2018-04-03T22:04:35.063Z,147276
2018-04-03T22:04:41.726Z,147277
2018-04-03T22:04:41.728Z,147277
2018-04-03T22:04:41.75Z,147277
2018-04-03T22:04:48.548Z,147278
2018-04-03T22:04:48.582Z,147278
2018-04-03T22:05:01.993Z,147280
2018-04-03T22:05:02.028Z,147280
2018-04-03T22:05:08.785Z,147281
2018-04-03T22:05:08.786Z,147281
2018-04-03T22:05:08.821Z,147281
2018-04-03T22:05:15.596Z,147282
2018-04-03T22:05:15.632Z,147282
2018-04-03T22:05:22.364Z,147283
2018-04-03T22:05:22.399Z,147283
2018-04-03T22:05:29.184Z,147284
2018-04-03T22:05:49.746Z,147287
2018-04-03T22:05:56.515Z,147288
2018-04-03T22:05:56.55Z,147288
2018-04-03T22:06:03.144Z,147289
2018-04-03T22:06:03.148Z,147289
2018-04-03T22:06:03.179Z,147289
2018-04-03T22:06:09.957Z,147290
2018-04-03T22:06:09.993Z,147290
2018-04-03T22:06:16.779Z,147291
2018-04-03T22:06:23.541Z,147292
2018-04-03T22:06:37.138Z,147294
2018-04-03T22:06:37.138Z,147294
2018-04-03T22:06:37.174Z,147294
2018-04-03T22:06:43.778Z,147295
2018-04-03T22:06:43.778Z,147295
2018-04-03T22:06:50.536Z,147296
2018-04-03T22:06:50.546Z,147296
2018-04-03T22:06:57.34Z,147297
2018-04-03T22:06:57.374Z,147297
2018-04-03T22:07:04.124Z,147298
2018-04-03T22:07:04.158Z,147298
2018-04-03T22:07:10.899Z,147299
2018-04-03T22:07:10.899Z,147299
2018-04-03T22:07:17.733Z,147300
2018-04-03T22:07:24.46Z,147301
2018-04-03T22:07:24.493Z,147301
2018-04-03T22:07:31.276Z,147302
2018-04-03T22:07:37.915Z,147303
2018-04-03T22:07:44.607Z,147304
2018-04-03T22:07:51.371Z,147305
2018-04-03T22:07:51.408Z,147305
2018-04-03T22:07:58.186Z,147306
2018-04-03T22:08:04.919Z,147307
2018-04-03T22:08:11.72Z,147308
2018-04-03T22:08:11.755Z,147308
2018-04-03T22:08:18.538Z,147309
2018-04-03T22:08:18.539Z,147309
2018-04-03T22:08:25.378Z,147310
2018-04-03T22:08:25.378Z,147310
2018-04-03T22:08:32.172Z,147311
2018-04-03T22:08:38.781Z,147312
2018-04-03T22:08:45.436Z,147313
2018-04-03T22:08:52.156Z,147314
2018-04-03T22:08:52.158Z,147314
2018-04-03T22:08:58.816Z,147315
2018-04-03T22:09:05.626Z,147316
2018-04-03T22:09:05.628Z,147316
2018-04-03T22:09:05.661Z,147316
2018-04-03T22:09:12.433Z,147317
2018-04-03T22:09:12.465Z,147317
2018-04-03T22:09:12.469Z,147317
2018-04-03T22:09:19.318Z,147318
2018-04-03T22:09:26.049Z,147319
2018-04-03T22:09:26.067Z,147319
2018-04-03T22:09:32.656Z,147320
2018-04-03T22:09:32.659Z,147320
2018-04-03T22:09:32.69Z,147320
2018-04-03T22:09:39.449Z,147321
2018-04-03T22:09:46.242Z,147322
2018-04-03T22:09:53.038Z,147323
2018-04-03T22:09:53.038Z,147323
2018-04-03T22:09:53.073Z,147323
2018-04-03T22:09:59.91Z,147324
2018-04-03T22:10:06.728Z,147325
2018-04-03T22:10:06.728Z,147325
2018-04-03T22:10:13.492Z,147326
2018-04-03T22:10:20.195Z,147327
2018-04-03T22:10:20.195Z,147327
2018-04-03T22:10:26.984Z,147328
2018-04-03T22:10:26.989Z,147328
2018-04-03T22:10:27.02Z,147328
2018-04-03T22:10:33.68Z,147329
2018-04-03T22:10:40.509Z,147330
2018-04-03T22:10:47.211Z,147331
2018-04-03T22:10:54.022Z,147332
2018-04-03T22:10:54.056Z,147332
2018-04-03T22:11:00.721Z,147333
2018-04-03T22:11:00.721Z,147333
2018-04-03T22:11:07.49Z,147334
2018-04-03T22:11:14.123Z,147335
2018-04-03T22:11:20.792Z,147336
2018-04-03T22:11:27.496Z,147337
2018-04-03T22:11:34.411Z,147338
2018-04-03T22:11:34.411Z,147338
2018-04-03T22:11:41.059Z,147339
2018-04-03T22:11:41.094Z,147339
2018-04-03T22:11:47.879Z,147340
2018-04-03T22:11:47.89Z,147340
2018-04-03T22:11:54.493Z,147341
2018-04-03T22:12:08.245Z,147343
2018-04-03T22:12:14.907Z,147344
2018-04-03T22:12:14.915Z,147344
2018-04-03T22:12:21.572Z,147345
2018-04-03T22:12:21.601Z,147345
2018-04-03T22:12:28.47Z,147346
2018-04-03T22:12:28.471Z,147346
2018-04-03T22:12:35.179Z,147347
2018-04-03T22:12:35.191Z,147347
2018-04-03T22:12:41.9Z,147348
2018-04-03T22:12:48.731Z,147349
2018-04-03T22:12:55.398Z,147350
2018-04-03T22:12:55.429Z,147350
2018-04-03T22:13:02.288Z,147351
2018-04-03T22:13:02.288Z,147351
2018-04-03T22:13:02.322Z,147351
2018-04-03T22:13:09.191Z,147352
2018-04-03T22:13:09.192Z,147352
2018-04-03T22:13:16.121Z,147353
2018-04-03T22:13:22.878Z,147354
2018-04-03T22:13:22.911Z,147354
2018-04-03T22:13:22.914Z,147354
2018-04-03T22:13:29.77Z,147355
2018-04-03T22:13:36.546Z,147356
2018-04-03T22:13:36.578Z,147356
2018-04-03T22:13:43.303Z,147357
2018-04-03T22:13:43.304Z,147357
2018-04-03T22:13:49.961Z,147358
2018-04-03T22:13:49.962Z,147358
2018-04-03T22:13:49.998Z,147358
2018-04-03T22:13:56.84Z,147359
2018-04-03T22:13:56.844Z,147359
2018-04-03T22:13:56.878Z,147359
2018-04-03T22:14:03.679Z,147360
2018-04-03T22:14:03.682Z,147360
2018-04-03T22:14:03.718Z,147360
2018-04-03T22:14:03.721Z,147360
2018-04-03T22:14:10.605Z,147361
2018-04-03T22:14:17.483Z,147362
2018-04-03T22:14:24.358Z,147363
2018-04-03T22:14:24.362Z,147363
2018-04-03T22:14:31.031Z,147364
2018-04-03T22:14:31.033Z,147364
2018-04-03T22:14:37.948Z,147365
2018-04-03T22:14:44.801Z,147366
2018-04-03T22:14:44.802Z,147366
2018-04-03T22:14:44.836Z,147366
2018-04-03T22:14:51.673Z,147367
2018-04-03T22:14:51.702Z,147367
2018-04-03T22:14:58.402Z,147368
2018-04-03T22:14:58.404Z,147368
2018-04-03T22:15:05.256Z,147369
2018-04-03T22:15:05.256Z,147369
2018-04-03T22:15:18.77Z,147371
2018-04-03T22:15:18.804Z,147371
2018-04-03T22:15:25.726Z,147372
2018-04-03T22:15:32.7Z,147373
2018-04-03T22:15:32.706Z,147373
2018-04-03T22:15:39.764Z,147374
2018-04-03T22:15:39.8Z,147374
2018-04-03T22:15:46.696Z,147375
2018-04-03T22:15:53.632Z,147376
2018-04-03T22:16:00.623Z,147377
2018-04-03T22:16:00.626Z,147377
2018-04-03T22:16:07.682Z,147378
2018-04-03T22:16:14.571Z,147379
2018-04-03T22:16:14.605Z,147379
2018-04-03T22:16:14.607Z,147379
2018-04-03T22:16:21.574Z,147380
2018-04-03T22:16:28.486Z,147381
2018-04-03T22:16:28.521Z,147381
2018-04-03T22:16:35.448Z,147382
2018-04-03T22:16:35.451Z,147382
2018-04-03T22:16:35.483Z,147382
2018-04-03T22:16:42.401Z,147383
2018-04-03T22:16:42.403Z,147383
2018-04-03T22:16:49.126Z,147384
2018-04-03T22:16:49.163Z,147384
2018-04-03T22:16:49.168Z,147384
2018-04-03T22:16:56.032Z,147385
2018-04-03T22:16:56.033Z,147385
2018-04-03T22:16:56.066Z,147385
2018-04-03T22:17:02.994Z,147386
2018-04-03T22:17:02.998Z,147386
2018-04-03T22:17:03.038Z,147386
2018-04-03T22:17:09.77Z,147387
2018-04-03T22:17:09.772Z,147387
2018-04-03T22:17:16.428Z,147388
2018-04-03T22:17:16.471Z,147388
2018-04-03T22:17:16.505Z,147388
2018-04-03T22:17:23.218Z,147389
2018-04-03T22:17:30.066Z,147390
2018-04-03T22:17:30.102Z,147390
2018-04-03T22:17:36.919Z,147391
2018-04-03T22:17:36.952Z,147391
2018-04-03T22:17:36.956Z,147391
2018-04-03T22:17:43.788Z,147392
2018-04-03T22:17:43.79Z,147392
2018-04-03T22:17:43.823Z,147392
2018-04-03T22:17:50.569Z,147393
2018-04-03T22:17:50.598Z,147393
2018-04-03T22:17:57.387Z,147394
2018-04-03T22:18:04.224Z,147395
2018-04-03T22:18:04.227Z,147395
2018-04-03T22:18:10.879Z,147396
2018-04-03T22:18:10.883Z,147396
2018-04-03T22:18:17.638Z,147397
2018-04-03T22:18:17.672Z,147397
2018-04-03T22:18:24.41Z,147398
2018-04-03T22:18:24.412Z,147398
2018-04-03T22:18:31.065Z,147399
2018-04-03T22:18:31.066Z,147399
2018-04-03T22:18:31.111Z,147399
2018-04-03T22:18:37.899Z,147400
2018-04-03T22:18:44.563Z,147401
2018-04-03T22:18:44.563Z,147401
2018-04-03T22:18:44.598Z,147401
2018-04-03T22:18:51.281Z,147402
2018-04-03T22:18:51.283Z,147402
2018-04-03T22:18:51.327Z,147402
2018-04-03T22:18:58.051Z,147403
2018-04-03T22:19:04.773Z,147404
2018-04-03T22:19:04.806Z,147404
2018-04-03T22:19:11.642Z,147405
2018-04-03T22:19:11.66Z,147405
2018-04-03T22:19:18.414Z,147406
2018-04-03T22:19:18.446Z,147406
2018-04-03T22:19:18.448Z,147406
2018-04-03T22:19:25.302Z,147407
2018-04-03T22:19:25.336Z,147407
2018-04-03T22:19:32.178Z,147408
2018-04-03T22:19:38.99Z,147409
2018-04-03T22:19:38.993Z,147409
2018-04-03T22:19:52.689Z,147411
2018-04-03T22:19:52.724Z,147411
2018-04-03T22:19:59.767Z,147412
2018-04-03T22:20:06.76Z,147413
2018-04-03T22:20:20.7Z,147415
2018-04-03T22:20:27.792Z,147416
2018-04-03T22:20:27.832Z,147416
2018-04-03T22:20:34.911Z,147417
2018-04-03T22:20:34.914Z,147417
2018-04-03T22:20:41.81Z,147418
2018-04-03T22:20:41.848Z,147418
2018-04-03T22:20:48.908Z,147419
2018-04-03T22:20:48.944Z,147419
2018-04-03T22:20:55.826Z,147420
2018-04-03T22:20:55.829Z,147420
2018-04-03T22:21:02.687Z,147421
2018-04-03T22:21:09.634Z,147422
2018-04-03T22:21:09.636Z,147422
2018-04-03T22:21:23.358Z,147424
2018-04-03T22:21:23.394Z,147424
2018-04-03T22:21:30.447Z,147425
2018-04-03T22:21:37.328Z,147426
2018-04-03T22:21:44.25Z,147427
2018-04-03T22:21:44.252Z,147427
2018-04-03T22:21:44.295Z,147427
2018-04-03T22:21:51.372Z,147428
2018-04-03T22:21:51.407Z,147428
2018-04-03T22:21:58.421Z,147429
2018-04-03T22:22:05.601Z,147430
2018-04-03T22:22:05.635Z,147430
2018-04-03T22:22:12.753Z,147431
2018-04-03T22:22:12.756Z,147431
2018-04-03T22:22:19.73Z,147432
2018-04-03T22:22:19.763Z,147432
2018-04-03T22:22:26.802Z,147433
2018-04-03T22:22:26.836Z,147433
2018-04-03T22:22:33.911Z,147434
2018-04-03T22:22:33.944Z,147434
2018-04-03T22:22:41.138Z,147435
2018-04-03T22:22:41.15Z,147435
2018-04-03T22:22:41.188Z,147435
2018-04-03T22:22:48.293Z,147436
2018-04-03T22:22:48.297Z,147436
2018-04-03T22:22:55.26Z,147437
2018-04-03T22:23:02.277Z,147438
2018-04-03T22:23:09.439Z,147439
2018-04-03T22:23:09.473Z,147439
2018-04-03T22:23:16.654Z,147440
2018-04-03T22:23:23.774Z,147441
2018-04-03T22:23:23.821Z,147441
2018-04-03T22:23:30.896Z,147442
2018-04-03T22:23:38.11Z,147443
2018-04-03T22:23:45.339Z,147444
2018-04-03T22:23:52.331Z,147445
2018-04-03T22:23:52.364Z,147445
2018-04-03T22:23:59.506Z,147446
2018-04-03T22:23:59.541Z,147446
2018-04-03T22:24:06.565Z,147447
2018-04-03T22:24:13.75Z,147448
2018-04-03T22:24:20.731Z,147449
2018-04-03T22:24:27.727Z,147450
2018-04-03T22:24:34.947Z,147451
2018-04-03T22:24:34.983Z,147451
2018-04-03T22:24:36.352Z,147451
2018-04-03T22:24:36.429Z,147451
2018-04-03T22:24:42.242Z,147452
2018-04-03T22:24:42.252Z,147452
2018-04-03T22:24:49.405Z,147453
2018-04-03T22:24:56.749Z,147454
2018-04-03T22:25:04.035Z,147455
2018-04-03T22:25:11.313Z,147456
2018-04-03T22:25:18.876Z,147457
2018-04-03T22:25:18.885Z,147457
